trade_id,symbol,entry,exit,EV,Prob,Conf,ExpectedReturn,ExpectedLoss,PnL,PredictionError,ExitReason
T175,RELIANCE,2024-01-08T07:00:00,2024-01-08T07:45:00,108.55849698723911,0.8342339879489564,0.8,150.0,-100.0,145.16434440648038,0.0,
T176,RELIANCE,2024-01-08T08:00:00,2024-01-08T08:45:00,53.15168805865421,0.6126067522346168,0.8,150.0,-100.0,165.39008844460295,0.0,
T177,RELIANCE,2024-01-08T09:00:00,2024-01-08T09:45:00,17.419509259103023,0.4696780370364121,0.8,150.0,-100.0,-151.30505177969877,0.0,
T178,RELIANCE,2024-01-08T10:00:00,2024-01-08T10:45:00,21.459910731037944,0.48583964292415177,0.8,150.0,-100.0,159.79226275488406,0.0,
T179,RELIANCE,2024-01-08T11:00:00,2024-01-08T11:45:00,81.42754854398302,0.7257101941759321,0.8,150.0,-100.0,-129.35118332845096,0.0,
T180,RELIANCE,2024-01-08T12:00:00,2024-01-08T12:45:00,17.110703758600913,0.46844281503440366,0.8,150.0,-100.0,-92.31910797058373,0.0,
T181,RELIANCE,2024-01-08T13:00:00,2024-01-08T13:45:00,21.9214098279312,0.4876856393117248,0.8,150.0,-100.0,-70.51927048163458,0.0,
T182,RELIANCE,2024-01-08T14:00:00,2024-01-08T14:45:00,64.8647131603547,0.6594588526414188,0.8,150.0,-100.0,175.88295102345614,0.0,
T183,RELIANCE,2024-01-08T15:00:00,2024-01-08T15:45:00,30.668638710165126,0.5226745548406605,0.8,150.0,-100.0,113.71280934232672,0.0,
T184,RELIANCE,2024-01-08T16:00:00,2024-01-08T16:45:00,89.88073814803069,0.7595229525921228,0.8,150.0,-100.0,102.53005555840285,0.0,
T185,RELIANCE,2024-01-08T17:00:00,2024-01-08T17:45:00,91.5715121512813,0.7662860486051252,0.8,150.0,-100.0,281.61910324186954,0.0,
T186,RELIANCE,2024-01-08T18:00:00,2024-01-08T18:45:00,74.38474133753185,0.6975389653501274,0.8,150.0,-100.0,278.00422691343977,0.0,
T187,RELIANCE,2024-01-08T19:00:00,2024-01-08T19:45:00,13.324781641721493,0.4532991265668859,0.8,150.0,-100.0,145.1970050137675,0.0,
T188,RELIANCE,2024-01-08T20:00:00,2024-01-08T20:45:00,86.05029955346701,0.7442011982138681,0.8,150.0,-100.0,185.38759677277378,0.0,
T189,RELIANCE,2024-01-08T21:00:00,2024-01-08T21:45:00,34.01814215374536,0.5360725686149814,0.8,150.0,-100.0,-116.87400327682803,0.0,
T190,RELIANCE,2024-01-08T22:00:00,2024-01-08T22:45:00,114.66419693278036,0.8586567877311214,0.8,150.0,-100.0,146.2783285449977,0.0,
T191,RELIANCE,2024-01-08T23:00:00,2024-01-08T23:45:00,109.11822948455105,0.8364729179382042,0.8,150.0,-100.0,181.0336048775339,0.0,
T192,RELIANCE,2024-01-09T00:00:00,2024-01-09T00:45:00,86.53457056473155,0.7461382822589262,0.8,150.0,-100.0,-102.10497134375942,0.0,
T193,RELIANCE,2024-01-09T01:00:00,2024-01-09T01:45:00,118.00741746082664,0.8720296698433067,0.8,150.0,-100.0,66.95195332420043,0.0,
T194,RELIANCE,2024-01-09T02:00:00,2024-01-09T02:45:00,22.571918140916694,0.4902876725636668,0.8,150.0,-100.0,-132.43169621224786,0.0,
T195,RELIANCE,2024-01-09T03:00:00,2024-01-09T03:45:00,118.03331113917925,0.8721332445567169,0.8,150.0,-100.0,202.6576426666452,0.0,
T196,RELIANCE,2024-01-09T04:00:00,2024-01-09T04:45:00,39.88755915540696,0.5595502366216278,0.8,150.0,-100.0,-97.1163766917705,0.0,
T197,RELIANCE,2024-01-09T05:00:00,2024-01-09T05:45:00,9.619150203651145,0.4384766008146046,0.8,150.0,-100.0,-113.86825866115127,0.0,
T198,RELIANCE,2024-01-09T06:00:00,2024-01-09T06:45:00,8.169542599867796,0.4326781703994712,0.8,150.0,-100.0,222.34889421768665,0.0,
T199,RELIANCE,2024-01-09T07:00:00,2024-01-09T07:45:00,110.7472185295234,0.8429888741180935,0.8,150.0,-100.0,159.82773882557873,0.0,
T200,RELIANCE,2024-01-09T08:00:00,2024-01-09T08:45:00,108.76235923761624,0.835049436950465,0.8,150.0,-100.0,154.1141994637712,0.0,
T201,RELIANCE,2024-01-09T09:00:00,2024-01-09T09:45:00,124.74176381666719,0.8989670552666688,0.8,150.0,-100.0,203.27401875326757,0.0,
T202,RELIANCE,2024-01-09T10:00:00,2024-01-09T10:45:00,59.9844525379886,0.6399378101519544,0.8,150.0,-100.0,127.7248739299614,0.0,
T203,RELIANCE,2024-01-09T11:00:00,2024-01-09T11:45:00,29.847143221037797,0.5193885728841512,0.8,150.0,-100.0,222.66922385588504,0.0,
T204,RELIANCE,2024-01-09T12:00:00,2024-01-09T12:45:00,37.03851505699876,0.5481540602279951,0.8,150.0,-100.0,148.26575563066095,0.0,
T205,RELIANCE,2024-01-09T13:00:00,2024-01-09T13:45:00,27.281735983133025,0.5091269439325321,0.8,150.0,-100.0,-92.97355802390437,0.0,
T206,RELIANCE,2024-01-09T14:00:00,2024-01-09T14:45:00,52.19759697311605,0.6087903878924642,0.8,150.0,-100.0,-101.48391128957299,0.0,
T207,RELIANCE,2024-01-09T15:00:00,2024-01-09T15:45:00,123.89607826712208,0.8955843130684883,0.8,150.0,-100.0,183.7409746083302,0.0,
T208,RELIANCE,2024-01-09T16:00:00,2024-01-09T16:45:00,75.96709935985739,0.7038683974394295,0.8,150.0,-100.0,118.1130007874342,0.0,
T209,RELIANCE,2024-01-09T17:00:00,2024-01-09T17:45:00,97.44805919584418,0.7897922367833767,0.8,150.0,-100.0,123.45015224990911,0.0,
T210,RELIANCE,2024-01-09T18:00:00,2024-01-09T18:45:00,110.47323562042823,0.8418929424817129,0.8,150.0,-100.0,-57.38487256030435,0.0,
T211,RELIANCE,2024-01-09T19:00:00,2024-01-09T19:45:00,101.97914062382722,0.8079165624953089,0.8,150.0,-100.0,121.46268531252619,0.0,
T212,RELIANCE,2024-01-09T20:00:00,2024-01-09T20:45:00,74.11749185521292,0.6964699674208517,0.8,150.0,-100.0,119.36056547578069,0.0,
T213,RELIANCE,2024-01-09T21:00:00,2024-01-09T21:45:00,107.76595215818134,0.8310638086327253,0.8,150.0,-100.0,130.6149220032008,0.0,
T214,RELIANCE,2024-01-09T22:00:00,2024-01-09T22:45:00,10.87334498892627,0.4434933799557051,0.8,150.0,-100.0,81.03403859927364,0.0,
T215,RELIANCE,2024-01-09T23:00:00,2024-01-09T23:45:00,10.130776988455992,0.440523107953824,0.8,150.0,-100.0,113.45349800290404,0.0,
T216,RELIANCE,2024-01-10T00:00:00,2024-01-10T00:45:00,106.4008642560961,0.8256034570243844,0.8,150.0,-100.0,276.3466212936811,0.0,
T217,RELIANCE,2024-01-10T01:00:00,2024-01-10T01:45:00,84.75201906988295,0.7390080762795318,0.8,150.0,-100.0,123.45656135398397,0.0,
T218,RELIANCE,2024-01-10T02:00:00,2024-01-10T02:45:00,99.67825270086603,0.7987130108034641,0.8,150.0,-100.0,191.0241090598682,0.0,
T219,RELIANCE,2024-01-10T03:00:00,2024-01-10T03:45:00,77.32642227689804,0.7093056891075922,0.8,150.0,-100.0,-84.78177906678107,0.0,
T220,RELIANCE,2024-01-10T04:00:00,2024-01-10T04:45:00,108.980440968154,0.835921763872616,0.8,150.0,-100.0,141.64409598415727,0.0,
T221,RELIANCE,2024-01-10T05:00:00,2024-01-10T05:45:00,20.094987006038544,0.4803799480241541,0.8,150.0,-100.0,-95.59858940700032,0.0,
T222,RELIANCE,2024-01-10T06:00:00,2024-01-10T06:45:00,0.7982339646042007,0.4031929358584168,0.8,150.0,-100.0,159.55495340099517,0.0,
T223,RELIANCE,2024-01-10T07:00:00,2024-01-10T07:45:00,79.25071288745141,0.7170028515498057,0.8,150.0,-100.0,152.32182740780743,0.0,
T224,RELIANCE,2024-01-10T08:00:00,2024-01-10T08:45:00,95.12848781275349,0.780513951251014,0.8,150.0,-100.0,145.2352233806524,0.0,
T225,RELIANCE,2024-01-10T09:00:00,2024-01-10T09:45:00,12.813715998834915,0.45125486399533965,0.8,150.0,-100.0,-91.62935422688983,0.0,
T226,RELIANCE,2024-01-10T10:00:00,2024-01-10T10:45:00,37.62044586835204,0.5504817834734081,0.8,150.0,-100.0,-96.01090977559372,0.0,
T227,RELIANCE,2024-01-10T11:00:00,2024-01-10T11:45:00,5.717754226564104,0.42287101690625645,0.8,150.0,-100.0,-121.0036244481752,0.0,
T228,RELIANCE,2024-01-10T12:00:00,2024-01-10T12:45:00,93.70647896786558,0.7748259158714623,0.8,150.0,-100.0,228.27620146171702,0.0,
T229,RELIANCE,2024-01-10T13:00:00,2024-01-10T13:45:00,34.20333328520823,0.5368133331408329,0.8,150.0,-100.0,-101.97250783218963,0.0,
T230,RELIANCE,2024-01-10T14:00:00,2024-01-10T14:45:00,20.452977648958658,0.4818119105958346,0.8,150.0,-100.0,-130.6369845139214,0.0,
T231,RELIANCE,2024-01-10T15:00:00,2024-01-10T15:45:00,81.8139017851419,0.7272556071405676,0.8,150.0,-100.0,185.41782236496766,0.0,
T232,RELIANCE,2024-01-10T16:00:00,2024-01-10T16:45:00,54.04185013032522,0.6161674005213009,0.8,150.0,-100.0,-44.60089011857002,0.0,
T233,RELIANCE,2024-01-10T17:00:00,2024-01-10T17:45:00,122.99720599497851,0.8919888239799141,0.8,150.0,-100.0,96.49576168369236,0.0,
T234,RELIANCE,2024-01-10T18:00:00,2024-01-10T18:45:00,26.638088003135415,0.5065523520125417,0.8,150.0,-100.0,87.42302879047779,0.0,
T235,RELIANCE,2024-01-10T19:00:00,2024-01-10T19:45:00,121.02417848934023,0.8840967139573609,0.8,150.0,-100.0,222.18823020366295,0.0,
T236,RELIANCE,2024-01-10T20:00:00,2024-01-10T20:45:00,96.3652305805065,0.785460922322026,0.8,150.0,-100.0,-80.71831720397368,0.0,
T237,RELIANCE,2024-01-10T21:00:00,2024-01-10T21:45:00,115.1059809769609,0.8604239239078435,0.8,150.0,-100.0,216.45762650662158,0.0,
T238,RELIANCE,2024-01-10T22:00:00,2024-01-10T22:45:00,14.663523620299316,0.45865409448119726,0.8,150.0,-100.0,116.18038489703652,0.0,
T239,RELIANCE,2024-01-10T23:00:00,2024-01-10T23:45:00,8.026117134391761,0.43210446853756707,0.8,150.0,-100.0,-45.971787012675534,0.0,
T240,RELIANCE,2024-01-11T00:00:00,2024-01-11T00:45:00,38.795244865446726,0.5551809794617869,0.8,150.0,-100.0,127.38468403754617,0.0,
T241,RELIANCE,2024-01-11T01:00:00,2024-01-11T01:45:00,86.87273576581781,0.7474909430632712,0.8,150.0,-100.0,-172.7163797988687,0.0,
T242,RELIANCE,2024-01-11T02:00:00,2024-01-11T02:45:00,60.06336840722862,0.6402534736289145,0.8,150.0,-100.0,149.81987304547158,0.0,
T243,RELIANCE,2024-01-11T03:00:00,2024-01-11T03:45:00,69.95608543586425,0.6798243417434571,0.8,150.0,-100.0,92.08176554037286,0.0,
T244,RELIANCE,2024-01-11T04:00:00,2024-01-11T04:45:00,10.983312393104178,0.4439332495724167,0.8,150.0,-100.0,99.91899950525422,0.0,
T245,RELIANCE,2024-01-11T05:00:00,2024-01-11T05:45:00,100.07333738863537,0.8002933495545415,0.8,150.0,-100.0,135.94498535570224,0.0,
T246,RELIANCE,2024-01-11T06:00:00,2024-01-11T06:45:00,79.5537811929546,0.7182151247718184,0.8,150.0,-100.0,152.9815184960087,0.0,
T247,RELIANCE,2024-01-11T07:00:00,2024-01-11T07:45:00,89.26086651655349,0.757043466066214,0.8,150.0,-100.0,-119.40810333116721,0.0,
T248,RELIANCE,2024-01-11T08:00:00,2024-01-11T08:45:00,10.014355798084388,0.4400574231923376,0.8,150.0,-100.0,-60.47817803097023,0.0,
T249,RELIANCE,2024-01-11T09:00:00,2024-01-11T09:45:00,65.80033261701416,0.6632013304680566,0.8,150.0,-100.0,-94.07201185922801,0.0,
T250,RELIANCE,2024-01-11T10:00:00,2024-01-11T10:45:00,30.88790425126831,0.5235516170050732,0.8,150.0,-100.0,133.982634590284,0.0,
T251,RELIANCE,2024-01-11T11:00:00,2024-01-11T11:45:00,22.764739461087416,0.49105895784434966,0.8,150.0,-100.0,-87.2750216079425,0.0,
T252,RELIANCE,2024-01-11T12:00:00,2024-01-11T12:45:00,69.4204438672039,0.6776817754688156,0.8,150.0,-100.0,-98.85989565495399,0.0,
T253,RELIANCE,2024-01-11T13:00:00,2024-01-11T13:45:00,9.024801122396987,0.43609920448958794,0.8,150.0,-100.0,156.00156633591305,0.0,
T254,RELIANCE,2024-01-11T14:00:00,2024-01-11T14:45:00,108.53406317604755,0.8341362527041902,0.8,150.0,-100.0,125.8406768850313,0.0,
T255,RELIANCE,2024-01-11T15:00:00,2024-01-11T15:45:00,123.45619546700723,0.8938247818680289,0.8,150.0,-100.0,228.69933816450163,0.0,
T256,RELIANCE,2024-01-11T16:00:00,2024-01-11T16:45:00,54.8269273986988,0.6193077095947952,0.8,150.0,-100.0,-67.63957499706113,0.0,
T257,RELIANCE,2024-01-11T17:00:00,2024-01-11T17:45:00,34.60347465438144,0.5384138986175258,0.8,150.0,-100.0,-101.15525408502121,0.0,
T258,RELIANCE,2024-01-11T18:00:00,2024-01-11T18:45:00,77.87082294543535,0.7114832917817414,0.8,150.0,-100.0,118.72186492452353,0.0,
T259,RELIANCE,2024-01-11T19:00:00,2024-01-11T19:45:00,22.460388608780256,0.489841554435121,0.8,150.0,-100.0,169.79017667187046,0.0,
T260,RELIANCE,2024-01-11T20:00:00,2024-01-11T20:45:00,106.7981366711974,0.8271925466847896,0.8,150.0,-100.0,177.1800077297216,0.0,
T261,RELIANCE,2024-01-11T21:00:00,2024-01-11T21:45:00,44.904171174970735,0.5796166846998829,0.8,150.0,-100.0,-111.11842996258318,0.0,
T262,RELIANCE,2024-01-11T22:00:00,2024-01-11T22:45:00,121.17654029191095,0.8847061611676438,0.8,150.0,-100.0,85.26592621395471,0.0,
T263,RELIANCE,2024-01-11T23:00:00,2024-01-11T23:45:00,121.22763063481808,0.8849105225392724,0.8,150.0,-100.0,208.04133936892597,0.0,
T264,RELIANCE,2024-01-12T00:00:00,2024-01-12T00:45:00,21.2197381359426,0.4848789525437704,0.8,150.0,-100.0,-70.1119954165858,0.0,
T265,RELIANCE,2024-01-12T01:00:00,2024-01-12T01:45:00,77.14312332550375,0.708572493302015,0.8,150.0,-100.0,125.31217084193437,0.0,
T266,RELIANCE,2024-01-12T02:00:00,2024-01-12T02:45:00,4.583928366692881,0.4183357134667715,0.8,150.0,-100.0,-109.64905153652148,0.0,
T267,RELIANCE,2024-01-12T03:00:00,2024-01-12T03:45:00,73.16929554959404,0.6926771821983762,0.8,150.0,-100.0,-37.69756049317478,0.0,
T268,RELIANCE,2024-01-12T04:00:00,2024-01-12T04:45:00,33.71870143962373,0.5348748057584949,0.8,150.0,-100.0,186.381477181849,0.0,
T269,RELIANCE,2024-01-12T05:00:00,2024-01-12T05:45:00,56.52487853542941,0.6260995141417176,0.8,150.0,-100.0,-98.44162342578102,0.0,
T270,RELIANCE,2024-01-12T06:00:00,2024-01-12T06:45:00,5.1966073812990174,0.42078642952519607,0.8,150.0,-100.0,195.81638373512408,0.0,
T271,RELIANCE,2024-01-12T07:00:00,2024-01-12T07:45:00,61.10582253211502,0.6444232901284601,0.8,150.0,-100.0,-89.60534572306022,0.0,
T272,RELIANCE,2024-01-12T08:00:00,2024-01-12T08:45:00,38.491242698898866,0.5539649707955955,0.8,150.0,-100.0,-81.61678284812291,0.0,
T273,RELIANCE,2024-01-12T09:00:00,2024-01-12T09:45:00,84.07526477814079,0.7363010591125632,0.8,150.0,-100.0,97.32922184131719,0.0,
T274,RELIANCE,2024-01-12T10:00:00,2024-01-12T10:45:00,86.57824402827056,0.7463129761130822,0.8,150.0,-100.0,-95.48743284569271,0.0,
T275,RELIANCE,2024-01-12T11:00:00,2024-01-12T11:45:00,108.6131230598398,0.8344524922393591,0.8,150.0,-100.0,168.24805012331126,0.0,
T276,RELIANCE,2024-01-12T12:00:00,2024-01-12T12:45:00,86.19084387894513,0.7447633755157805,0.8,150.0,-100.0,181.93651110145925,0.0,
T277,RELIANCE,2024-01-12T13:00:00,2024-01-12T13:45:00,13.324128788498847,0.4532965151539954,0.8,150.0,-100.0,-134.2901473819145,0.0,
T278,RELIANCE,2024-01-12T14:00:00,2024-01-12T14:45:00,122.14677302766466,0.8885870921106587,0.8,150.0,-100.0,166.06786077251365,0.0,
T279,RELIANCE,2024-01-12T15:00:00,2024-01-12T15:45:00,109.8144451626685,0.839257780650674,0.8,150.0,-100.0,171.09603771176424,0.0,
T280,RELIANCE,2024-01-12T16:00:00,2024-01-12T16:45:00,100.98074274265731,0.8039229709706293,0.8,150.0,-100.0,135.1218248320004,0.0,
T281,RELIANCE,2024-01-12T17:00:00,2024-01-12T17:45:00,68.06113724510618,0.6722445489804247,0.8,150.0,-100.0,218.78534066558097,0.0,
T282,RELIANCE,2024-01-12T18:00:00,2024-01-12T18:45:00,49.52158645115693,0.5980863458046277,0.8,150.0,-100.0,-129.7417704836892,0.0,
T283,RELIANCE,2024-01-12T19:00:00,2024-01-12T19:45:00,28.40870340789396,0.5136348136315758,0.8,150.0,-100.0,42.330494319814264,0.0,
T284,RELIANCE,2024-01-12T20:00:00,2024-01-12T20:45:00,77.43629325120179,0.7097451730048072,0.8,150.0,-100.0,199.0882743495797,0.0,
T285,RELIANCE,2024-01-12T21:00:00,2024-01-12T21:45:00,3.2052582258044566,0.41282103290321787,0.8,150.0,-100.0,133.75843082456888,0.0,
T286,RELIANCE,2024-01-12T22:00:00,2024-01-12T22:45:00,72.52154615341652,0.6900861846136661,0.8,150.0,-100.0,219.2136409255259,0.0,
T287,RELIANCE,2024-01-12T23:00:00,2024-01-12T23:45:00,119.44046199436684,0.8777618479774674,0.8,150.0,-100.0,178.195456002618,0.0,
T288,RELIANCE,2024-01-13T00:00:00,2024-01-13T00:45:00,80.9343392693254,0.7237373570773016,0.8,150.0,-100.0,-96.87396688144372,0.0,
T289,RELIANCE,2024-01-13T01:00:00,2024-01-13T01:45:00,43.95283590495431,0.5758113436198172,0.8,150.0,-100.0,146.8703436050239,0.0,
T290,RELIANCE,2024-01-13T02:00:00,2024-01-13T02:45:00,35.60911274524035,0.5424364509809614,0.8,150.0,-100.0,158.99470755767393,0.0,
T291,RELIANCE,2024-01-13T03:00:00,2024-01-13T03:45:00,89.5188342778992,0.7580753371115968,0.8,150.0,-100.0,219.60011431722995,0.0,
T292,RELIANCE,2024-01-13T04:00:00,2024-01-13T04:45:00,22.643668691835046,0.4905746747673402,0.8,150.0,-100.0,-96.83873481562121,0.0,
T293,RELIANCE,2024-01-13T05:00:00,2024-01-13T05:45:00,70.91402745361296,0.6836561098144518,0.8,150.0,-100.0,83.29872525408977,0.0,
T294,RELIANCE,2024-01-13T06:00:00,2024-01-13T06:45:00,100.74906872189477,0.8029962748875791,0.8,150.0,-100.0,156.26122513239537,0.0,
T295,RELIANCE,2024-01-13T07:00:00,2024-01-13T07:45:00,102.39860742834878,0.8095944297133951,0.8,150.0,-100.0,-112.88216623375759,0.0,
T296,RELIANCE,2024-01-13T08:00:00,2024-01-13T08:45:00,76.37262360637396,0.7054904944254958,0.8,150.0,-100.0,87.80683823043574,0.0,
T297,RELIANCE,2024-01-13T09:00:00,2024-01-13T09:45:00,102.82678981420982,0.8113071592568393,0.8,150.0,-100.0,115.35474011020463,0.0,
T298,RELIANCE,2024-01-13T10:00:00,2024-01-13T10:45:00,77.98241558457161,0.7119296623382865,0.8,150.0,-100.0,90.62007904852436,0.0,
T299,RELIANCE,2024-01-13T11:00:00,2024-01-13T11:45:00,27.092475011346956,0.5083699000453878,0.8,150.0,-100.0,165.49103551135138,0.0,
T300,RELIANCE,2024-01-13T12:00:00,2024-01-13T12:45:00,75.88675451109758,0.7035470180443903,0.8,150.0,-100.0,122.12541074960832,0.0,
T301,RELIANCE,2024-01-13T13:00:00,2024-01-13T13:45:00,123.47319002686092,0.8938927601074437,0.8,150.0,-100.0,81.5098510210461,0.0,
T302,RELIANCE,2024-01-13T14:00:00,2024-01-13T14:45:00,53.52495186570186,0.6140998074628075,0.8,150.0,-100.0,-82.93050762444173,0.0,
T303,RELIANCE,2024-01-13T15:00:00,2024-01-13T15:45:00,10.707281199553826,0.4428291247982153,0.8,150.0,-100.0,-51.14810130614386,0.0,
T304,RELIANCE,2024-01-13T16:00:00,2024-01-13T16:45:00,28.332050278373515,0.5133282011134941,0.8,150.0,-100.0,151.7041734129613,0.0,
T305,RELIANCE,2024-01-13T17:00:00,2024-01-13T17:45:00,29.214010238804136,0.5168560409552165,0.8,150.0,-100.0,-123.09919693175925,0.0,
T306,RELIANCE,2024-01-13T18:00:00,2024-01-13T18:45:00,66.61972331891693,0.6664788932756677,0.8,150.0,-100.0,211.3834496236646,0.0,
T307,RELIANCE,2024-01-13T19:00:00,2024-01-13T19:45:00,69.7229271712531,0.6788917086850125,0.8,150.0,-100.0,-136.28923056073617,0.0,
T308,RELIANCE,2024-01-13T20:00:00,2024-01-13T20:45:00,70.28710198473874,0.6811484079389549,0.8,150.0,-100.0,-83.83732022660892,0.0,
T309,RELIANCE,2024-01-13T21:00:00,2024-01-13T21:45:00,12.084556205839952,0.44833822482335983,0.8,150.0,-100.0,-127.620207792381,0.0,
T310,RELIANCE,2024-01-13T22:00:00,2024-01-13T22:45:00,83.11396556090226,0.732455862243609,0.8,150.0,-100.0,-132.76938294017737,0.0,
T311,RELIANCE,2024-01-13T23:00:00,2024-01-13T23:45:00,67.49464128506996,0.6699785651402799,0.8,150.0,-100.0,-109.49225349084406,0.0,
T312,RELIANCE,2024-01-14T00:00:00,2024-01-14T00:45:00,11.14055401450208,0.44456221605800833,0.8,150.0,-100.0,-95.99377285653154,0.0,
T313,RELIANCE,2024-01-14T01:00:00,2024-01-14T01:45:00,4.52004756559527,0.4180801902623811,0.8,150.0,-100.0,142.3765081809728,0.0,
T314,RELIANCE,2024-01-14T02:00:00,2024-01-14T02:45:00,10.955343345479825,0.4438213733819193,0.8,150.0,-100.0,-155.0861611930989,0.0,
T315,RELIANCE,2024-01-14T03:00:00,2024-01-14T03:45:00,75.07429167007714,0.7002971666803086,0.8,150.0,-100.0,175.3995663456272,0.0,
T316,RELIANCE,2024-01-14T04:00:00,2024-01-14T04:45:00,124.0197518529141,0.8960790074116564,0.8,150.0,-100.0,154.09146792737826,0.0,
T317,RELIANCE,2024-01-14T05:00:00,2024-01-14T05:45:00,108.50708626343128,0.8340283450537251,0.8,150.0,-100.0,145.05551734044286,0.0,
T318,RELIANCE,2024-01-14T06:00:00,2024-01-14T06:45:00,10.114910381406524,0.4404596415256261,0.8,150.0,-100.0,176.82549217852016,0.0,
T319,RELIANCE,2024-01-14T07:00:00,2024-01-14T07:45:00,80.12150966816651,0.720486038672666,0.8,150.0,-100.0,-126.95403945373111,0.0,
T320,RELIANCE,2024-01-14T08:00:00,2024-01-14T08:45:00,115.3446488141743,0.8613785952566972,0.8,150.0,-100.0,219.51037745086566,0.0,
T321,RELIANCE,2024-01-14T09:00:00,2024-01-14T09:45:00,49.832878471539146,0.5993315138861566,0.8,150.0,-100.0,177.8905153175931,0.0,
T322,RELIANCE,2024-01-14T10:00:00,2024-01-14T10:45:00,3.226488368685871,0.4129059534747435,0.8,150.0,-100.0,152.83249624485535,0.0,
T323,RELIANCE,2024-01-14T11:00:00,2024-01-14T11:45:00,38.977016635657456,0.5559080665426298,0.8,150.0,-100.0,176.48463771783653,0.0,
T324,RELIANCE,2024-01-14T12:00:00,2024-01-14T12:45:00,80.1032893362758,0.7204131573451031,0.8,150.0,-100.0,226.53754161718487,0.0,
T325,RELIANCE,2024-01-14T13:00:00,2024-01-14T13:45:00,97.59519825855499,0.7903807930342199,0.8,150.0,-100.0,210.93809258486584,0.0,
T326,RELIANCE,2024-01-14T14:00:00,2024-01-14T14:45:00,7.22257012454584,0.42889028049818334,0.8,150.0,-100.0,-118.4020799062282,0.0,
T327,RELIANCE,2024-01-14T15:00:00,2024-01-14T15:45:00,63.677766018723716,0.6547110640748949,0.8,150.0,-100.0,-109.07409059464385,0.0,
T328,RELIANCE,2024-01-14T16:00:00,2024-01-14T16:45:00,38.281702598326454,0.5531268103933058,0.8,150.0,-100.0,-176.61763404705863,0.0,
T329,RELIANCE,2024-01-14T17:00:00,2024-01-14T17:45:00,56.223081102665304,0.6248923244106612,0.8,150.0,-100.0,196.7159955619637,0.0,
T330,RELIANCE,2024-01-14T18:00:00,2024-01-14T18:45:00,103.44223694585928,0.8137689477834371,0.8,150.0,-100.0,121.17447996366403,0.0,
T331,RELIANCE,2024-01-14T19:00:00,2024-01-14T19:45:00,95.03622789026686,0.7801449115610675,0.8,150.0,-100.0,20.4478853927545,0.0,
T332,RELIANCE,2024-01-14T20:00:00,2024-01-14T20:45:00,1.5150968304866623,0.40606038732194666,0.8,150.0,-100.0,149.2345075413502,0.0,
T333,RELIANCE,2024-01-14T21:00:00,2024-01-14T21:45:00,56.79716681999511,0.6271886672799805,0.8,150.0,-100.0,-82.62125501196735,0.0,
T334,RELIANCE,2024-01-14T22:00:00,2024-01-14T22:45:00,18.756083086748042,0.47502433234699215,0.8,150.0,-100.0,141.35269700382884,0.0,
T335,RELIANCE,2024-01-14T23:00:00,2024-01-14T23:45:00,57.43084605074834,0.6297233842029933,0.8,150.0,-100.0,-48.64874559572969,0.0,
T336,RELIANCE,2024-01-15T00:00:00,2024-01-15T00:45:00,98.36292328191192,0.7934516931276476,0.8,150.0,-100.0,119.71922301315679,0.0,
T337,RELIANCE,2024-01-15T01:00:00,2024-01-15T01:45:00,4.803293620290624,0.4192131744811625,0.8,150.0,-100.0,-45.21970859359192,0.0,
T338,RELIANCE,2024-01-15T02:00:00,2024-01-15T02:45:00,82.41924027572284,0.7296769611028914,0.8,150.0,-100.0,-60.94776131803606,0.0,
T339,RELIANCE,2024-01-15T03:00:00,2024-01-15T03:45:00,18.77112510213022,0.47508450040852085,0.8,150.0,-100.0,-53.15466409819442,0.0,
T340,RELIANCE,2024-01-15T04:00:00,2024-01-15T04:45:00,5.209112575298029,0.42083645030119216,0.8,150.0,-100.0,131.73392243439457,0.0,
T341,RELIANCE,2024-01-15T05:00:00,2024-01-15T05:45:00,119.56267478743503,0.8782506991497401,0.8,150.0,-100.0,159.23401529324542,0.0,
T342,RELIANCE,2024-01-15T06:00:00,2024-01-15T06:45:00,43.712903718231196,0.5748516148729248,0.8,150.0,-100.0,-131.4073294804582,0.0,
T343,RELIANCE,2024-01-15T07:00:00,2024-01-15T07:45:00,82.53783996266726,0.730151359850669,0.8,150.0,-100.0,-83.90041742418141,0.0,
T344,RELIANCE,2024-01-15T08:00:00,2024-01-15T08:45:00,10.271458434553423,0.4410858337382137,0.8,150.0,-100.0,-70.11856942582551,0.0,
T345,RELIANCE,2024-01-15T09:00:00,2024-01-15T09:45:00,25.710907774444372,0.5028436310977775,0.8,150.0,-100.0,112.16024557152696,0.0,
T346,RELIANCE,2024-01-15T10:00:00,2024-01-15T10:45:00,80.48803169264133,0.7219521267705653,0.8,150.0,-100.0,117.82408848099286,0.0,
T347,RELIANCE,2024-01-15T11:00:00,2024-01-15T11:45:00,72.80283227590581,0.6912113291036233,0.8,150.0,-100.0,-72.16479615756289,0.0,
T348,RELIANCE,2024-01-15T12:00:00,2024-01-15T12:45:00,16.011968295775013,0.46404787318310003,0.8,150.0,-100.0,97.75954029894832,0.0,
T349,RELIANCE,2024-01-15T13:00:00,2024-01-15T13:45:00,117.88447971808844,0.8715379188723538,0.8,150.0,-100.0,51.682170531199915,0.0,
